id,description,title
87cd53d2-cda4-41ed-9210-41bf4e291d85,"Aresti 2014 Special Release Reserva CarmenÃ¨re (Rapel Valley)#Caramelized oak and vanilla aromas are front and center on a barrel-heavy nose. This feels a bit choppy, with astringent tannins. Herbal salty plum flavors wear a lot of oaky makeup, while this finishes with a forced woody flavor.",Aresti 2014 Special Release Reserva CarmenÃ¨re (Rapel Valley)
393c5928-1333-4b59-b6fb-a4e6f10faaf6,"Spyro 2014 AlbariÃ±o (RÃ­as Baixas)#Bland, mature aromas of white fruits are on the weak side for AlbariÃ±o. This feels round and oily, while briny leesy flavors lack pop and precision. A grabby aged finish is short on the free flow that this grape and region are known for. Drink immediately or wait for a newer vintage.",Spyro 2014 AlbariÃ±o (RÃ­as Baixas)
7bd2b5a0-ca68-464f-9299-b6686446eaca,"Lionel Osmin & Cie 2016 La RÃ©serve Petit Manseng (Vin de France)#This fruity, sweet wine is immediately attractive and ripe. With its great apricot and pineapple fruit, hints of spicy wood and balancing acidity, it's perfect as an apÃ©ritifâ€”light and refreshing. Drink now.",Lionel Osmin & Cie 2016 La RÃ©serve Petit Manseng (Vin de France)
06d6b0b8-9736-4874-840c-d1194bc048ca,"Mitolo 2016 Jester Sangiovese RosÃ© (McLaren Vale)#Pale copper in hue, this wine exudes passion fruit on the nose, while the palate delivers nuances of muskmelon as well. It's crisp, racy and medium in body, perfectly suited to summertime refreshment. Drink now.",Mitolo 2016 Jester Sangiovese RosÃ© (McLaren Vale)
6af927d3-84a3-4fce-9c90-6fb764bc8b74,"Napa Cellars 2014 Classic Zinfandel (Napa Valley)#A healthy addition of 13% Petite Sirah provides added weight and intensity to this wine, a soft, supple and richly conceived combination of smoky black fruit and mocha.",Napa Cellars 2014 Classic Zinfandel (Napa Valley)
db74a976-e2f5-4422-8d34-1487044a73a2,"P.J. Valckenberg 2015 Undone Dry Riesling (Rheinhessen)#Pronounced dust, pollen and earth tones lend savoriness to this otherwise citrusy wine. Racy acidity and fresh tangerine and lemon flavors turn herbal on the finish. Drink now.",P.J. Valckenberg 2015 Undone Dry Riesling (Rheinhessen)
c733d5e4-844b-4040-b0d2-f82f7581e1e1,"Palencia 2016 AlbariÃ±o (Ancient Lakes)#Vibrant aromas of ripe pear, white flowers and melon are followed by a just off-dry palate, with lean fruit flavors.",Palencia 2016 AlbariÃ±o (Ancient Lakes)
23e1fa94-7021-4dd6-8950-2d4ac77b962c,"Passaggio 2014 Blau Vineyards Merlot (Knights Valley)#Softened tannins surround a light-bodied, lean and herbal approach to this vineyard-designate, dotted in black pepper, leather and baked cherry.",Passaggio 2014 Blau Vineyards Merlot (Knights Valley)
c13a5367-95d4-4a9d-81cd-76e1d7eff8f1,"Poggio Alloro 2014 Le Mandorle Riserva  (Vernaccia di San Gimignano)#Subdued aromas of French oak, toast and acacia waft out of the glass. The rather lean palate offers oak-driven spice, chopped herb and a hint of citrus set against racy acidity. It's rather shy on fruit richness.",Poggio Alloro 2014 Le Mandorle Riserva  (Vernaccia di San Gimignano)
2b2f634f-586b-49a8-8716-89d47611cd33,"Fattoria Sardi 2015 Rosato (Toscana)#Made primarily from Sangiovese, with some Malvasia and other white grapes, this offers aromas of red berry and a yeasty whiff of bread dough. The bright, enjoyable palate offers ripe cherry and hint of pastry cream while a note of honeydew melon marks the close.",Fattoria Sardi 2015 Rosato (Toscana)
2e3a65a0-26a8-4756-9ee1-f7203b464551,"Ferrari-Carano 2014 Siena Red (Sonoma County)#This blend of Sangiovese, Malbec, Cabernet Sauvignon, Petite Sirah and other varieties plays well to type. It shows a wealth of ripe, dusty black fruit that's richly round and soft on the palate, approachable and lightly oaked.",Ferrari-Carano 2014 Siena Red (Sonoma County)
0b185cd8-def0-4e8e-bc5c-b62d22ce8ea9,"Folie Ã  Deux 2015 Pinot Gris (Sonoma Coast)#This wine has a touch of perceptible sweetness on its tropical nose, yet tastes dry, showing a straightforward approach to this crisp, coastal-grown variety. Apricot, melon and guava wrap around a lightness of body and texture.",Folie Ã  Deux 2015 Pinot Gris (Sonoma Coast)
0b519524-cad4-47f3-95ce-8e6c2247d00c,"Franciscan 2013 Magnificat Meritage (Napa Valley)#All red Bordeaux varieties are represented in this blend, except for Petit Verdot. Together, they offer a simple tannic structure that strengthens a chewiness of leather, tobacco and a touch of cedar. Full bodied, it's a ripe, bold and brawny wine.",Franciscan 2013 Magnificat Meritage (Napa Valley)
dd426d6a-55e2-4b4b-9c4f-dbdc6e669048,"Fuchs 2015 GrÃ¼ner Veltliner (Burgenland)#Freshness characterizes the nose: green pear, ivy leaves and citrus notes play on nose and palate. This is light footed, easy drinking and charming. Drink soon while flavors are fresh.",Fuchs 2015 GrÃ¼ner Veltliner (Burgenland)
56b1f9ef-145c-4981-9bbb-689be68ccd63,"GÃ¥rd 2014 Grand Klasse Reserve Lawrence Vineyards Viognier (Columbia Valley (WA))#Barrel notes are prominent, with aromas of Creamsicle and baking spice. The palate is broad and dry with stone-fruit and barrel flavors. It provides intrigue but the wood seems to get in the way at times.",GÃ¥rd 2014 Grand Klasse Reserve Lawrence Vineyards Viognier (Columbia Valley (WA))
21e0757e-525b-4973-9d41-699efb373c39,"Henry Fessy 2015  JuliÃ©nas#This is a dense wine, packed with both tannins and acidity. It brings out the ageworthiness of this appellation with its rich potential and dark mineral texture. Drink this concentrated cru wine from 2018.",Henry Fessy 2015  JuliÃ©nas
5b4c60a2-e59f-4adf-b920-a608673ccd42,"Henry Fessy 2015  RÃ©gniÃ©#The wine comes from one of the cru estates followed by this negociant house. It is a light, ripe and fruity wine. With its attractive red-berry flavors, finished with crisp acidity, it is accessible and ready to drink.",Henry Fessy 2015  RÃ©gniÃ©
97caeeb1-1189-4d7d-88c6-a7dc812f6a5a,Heron Hill 2015 Ingle Vineyard Riesling (Finger Lakes)#A wisp of bramble extends a savory tone from nose to finish on this otherwise bright bristling wine. Delicate honey tones register as off dry on the palate but balance neatly alongside flavors of freshly pressed apples and pears. The finish is marked by a touch of pencil lead. Drink now through 2020.,Heron Hill 2015 Ingle Vineyard Riesling (Finger Lakes)
abc64fe9-1880-41f5-b190-e93fbae23851,"Serpaia di Endrizzi 2010 Dono Riserva  (Morellino di Scansano)#Forest floor, menthol, espresso, cranberry and pressed violet aromas take shape in the glass. The lean linear palate shows dried sour cherry, licorice and coffee bean alongside assertive close-grained tannins. Even though the tannins are still firm, drink sooner rather than later to capture the remaining fruit.",Serpaia di Endrizzi 2010 Dono Riserva  (Morellino di Scansano)
ca39dc98-83cd-4276-bcb6-34230ce55115,"Soquel Vineyards 2013 Intreccio Library Selection Red (Napa Valley)#This blends 20% each of all five red-Bordeaux varieties, showing grapy, plummy flavor that's juicy and soft on the palate. With a core of tobacco, tar and graphite, it complements the fruity with the savory, ending simply and elegantly.",Soquel Vineyards 2013 Intreccio Library Selection Red (Napa Valley)
7b1ac3a5-a985-4ef5-a62f-c3bb1d9277a8,"Ventosa 2015 Pinot Gris (Finger Lakes)#Fresh apple, lemon and pear flavors are accented by a hint of smoked nuts in this bold, full-bodied Pinot Gris. Rich and a bit creamy in mouthfeel yet balanced briskly, it's a satisfying white with wide pairing appeal. Drink now through 2019.",Ventosa 2015 Pinot Gris (Finger Lakes)
87752998-1756-4b78-ab80-6625d236ee00,"Lamoreaux Landing 2014 Red Oak Vineyard Riesling (Finger Lakes)#Dusty mineral, smoke and struck flint lend a savory tone to this lean light-bodied Riesling. Off dry in style, the palate offers delicately concentrated flavors of red apple and nectarine off set by tangerine acidity. Drink now through 2021.",Lamoreaux Landing 2014 Red Oak Vineyard Riesling (Finger Lakes)
cfcf9d39-9d06-440e-915e-b38cb14390d7,Lamoreaux Landing 2014 Yellow Dog Vineyard Riesling (Finger Lakes)#Intensely smoky tones of struck flint and ash extend throughout this otherwise bright nimble Riesling. The palate boasts freshly pressed apple and pear flavors accentuated by zippy lemon-lime acidity. Drink now through 2021.,Lamoreaux Landing 2014 Yellow Dog Vineyard Riesling (Finger Lakes)
2ec1c5bf-fa7e-4d93-96c2-38bff458075d,"Leyda 2015 Single Vineyard Falaris Hill Chardonnay (Leyda Valley)#A bright nose with green apple and citric aromas comes with mild oak. This is acidic and racy in composition, with roundness along the edges of the palate. Apple and nectarine flavors are lightly oaked and salty, while this holds form on a high-acid finish.",Leyda 2015 Single Vineyard Falaris Hill Chardonnay (Leyda Valley)
219e7510-9c12-4626-a182-af67e125ddf1,"Madonna Alta 2014 Nativo Red (Toscana)#Made with 65% Sangiovese, 20% Merlot and 15% Cabernet Sauvignon, this has subtle aromas of black-skinned fruit and thyme. The easygoing palate delivers black cherry and cinnamon alongside smooth tannins.",Madonna Alta 2014 Nativo Red (Toscana)
fd8f6b7e-1e57-4ee8-b2e2-0952d0d7f268,"Marchesi Antinori 2015 Villa Antinori White (Toscana)#Made predominantly with Trebbiano and Malvasia, along with Pinot Bianco, Pinot Grigio and Riesling Renano, this has inviting aromas of ripe orchard fruit and citrus. The round fruity palate doles out ripe apricot, orange zest and juicy pineapple.",Marchesi Antinori 2015 Villa Antinori White (Toscana)
8e6477fe-d763-45a0-8afb-a9262025b43a,"Marchesi de' Frescobaldi 2014 Castiglioni Red (Toscana)#A blend of Cabernet Sauvignon, Merlot, Cabernet Franc and Sangiovese, this pleasant red has aromas of dark-skinned fruit, toast and a whiff of espresso. The light-bodied, straightforward palate offers cherry, red currant and a hint of light spice alongside zesty acidity and polished tannins.",Marchesi de' Frescobaldi 2014 Castiglioni Red (Toscana)
529c3832-fe09-466a-b690-7e049ecb5314,"Marchesi de' Frescobaldi 2015 Ammiraglia Massovivo Vermentino (Toscana)#Aromas of yellow stone fruit, white spring flower and a whiff of citrus lift out of the glass. The soft round palate offers ripe apricot, yellow peach and a hint of candied nectarine zest.",Marchesi de' Frescobaldi 2015 Ammiraglia Massovivo Vermentino (Toscana)
c2dd5908-766b-4b86-8095-c273df37af5e,"Martin Ranch 2014 J.D. Hurley Zinfandel (Santa Clara Valley)#Lots of spearmint, coyote mint, hot licorice, ginger snaps and Dr Pepper spice up the strawberry fruit of this wine that provides a very herbal take on the grape. Oregano, marjoram, thyme and dill all make a showing on the sip, against a backbone of sweet cherry and blackberry fruit, finishing on cedar.",Martin Ranch 2014 J.D. Hurley Zinfandel (Santa Clara Valley)
e34fa2e0-138b-48ab-8607-cbe93df1913c,"Ornellaia 2014 Le Volte Red (Toscana)#An easy-drinking blend of Merlot, Sangiovese and Cabernet Sauvignon, this opens with aromas of red berry, toast, herb and roasted coffee bean. The soft palate offers black cherry, mocha and a hint of coffee alongside bright acidity and silky tannins. Drink now.",Ornellaia 2014 Le Volte Red (Toscana)
a93098fd-63cb-4bab-bed2-116f3ab75c5f,"Pardon et Fils 2015 Les Quartelets  (Brouilly)#Produced from cru vines at the base of Mount Brouilly, the wine has structure as well as ripe black-plum fruits. It is generous and its fruit is well balanced by acidity and solid tannins. The wines is ready to drink.",Pardon et Fils 2015 Les Quartelets  (Brouilly)
87c587e1-0f65-4470-aac7-b8ff492df75b,"PiÃ±a 2013 Wolff Vineyard Cabernet Sauvignon (Yountville)#This 100% varietal wine opens in a heady aroma of leather pouch, clove and marshmallow. Both herbaceous and tannic, it begs for more time in the bottle or substantial swirling in the glass.",PiÃ±a 2013 Wolff Vineyard Cabernet Sauvignon (Yountville)
c01e9719-c5dc-41a8-b6e9-5f51fd238ead,"Podere Ciona 2014 Semifonte Red (Toscana)#Made with 90% Merlot and 10% Alicante, this easygoing red opens with delicate aromas suggesting red currant and baking spice. The straightforward palate delivers red plum and clove alongside soft tannins. Enjoy soon.",Podere Ciona 2014 Semifonte Red (Toscana)
5bd38313-8969-43ba-808e-d8e53f897769,"Poggioventoso 2015 Poetico White (Toscana)#Made with Vermentino, Malvasia di Candia Aromatica and Petit Manseng, this easy-drinking white has aromas of fragrant white wild flower, citrus and white stone fruit. The ripe round palate offers apricot, lime and a hint of saline.",Poggioventoso 2015 Poetico White (Toscana)
1d5dc0d4-ad9c-4fe7-b7b9-c1eba7be3776,"Pull 2012 BDX Red (Paso Robles)#Tar, dried meat, olallieberry and sharp cedar aromas show on this blend of 51% Cabernet Sauvignon and 49% Merlot. Dried strawberries and plums mix with thyme and dried rose petals on the palate.",Pull 2012 BDX Red (Paso Robles)
4e805ffe-f758-4129-af1d-193fcdce1106,"Pull 2013 Chardonnay (Paso Robles)#Poached pears, yellow apples and a touch of butter show on the classic nose of this Chardonnay that holds to steely frame. Very sharp acidity kicks off the sip, where Pink Lady apples and warm vanilla surround a tight minerality. It's both sharp and slightly sweet.",Pull 2013 Chardonnay (Paso Robles)
43e8d233-99f0-4cf3-ac1f-2e63f65c0377,"R2 2013 Camp 4 Vineyard Grenache Blanc (Santa Ynez Valley)#The distinctive nose on this bottling is tight yet tropical, with mango, pineapple, pear skins, orange rinds, dried lime peels and a gin-like juniper all converging. The palate offers a balance between tightly woven texture and ripe tropicality, with lime rinds, mango and petrol touches.",R2 2013 Camp 4 Vineyard Grenache Blanc (Santa Ynez Valley)
c4d1b6ab-3859-40c3-9fee-f96aa01dc6bc,"Rideau 2014 Estate Syrah#Baked red cherry, crushed clove, iron and rose petals make for standard aromas on this bottling, although they are fairly light and simple here. There is a sizzle of acitity on the palate, where juicy strawberry and olallieberry flavors are easy to enjoy, made more complex by graphite and cedar touches.",Rideau 2014 Estate Syrah
cdf0deba-0a61-4114-a083-b54ac1ff128a,"Tenuta Forconi 2013 Toscano Red (Toscana)#A blend of 50% Cabernet Sauvignon, 30% Merlot and 20% Sangiovese, this offers aromas of black currant, caramel and mocha. The dense palate delivers toast, leather and cedar alongside teeth-coating tannins that grip the finish.",Tenuta Forconi 2013 Toscano Red (Toscana)
8ce9fb36-0e9f-479b-9fb5-04ad52dc419c,"Dopff & Irion 2004 Schoenenbourg Grand Cru Vendanges Tardives Riesling (Alsace)#Medium-gold in color. Complex and inviting nose layered with a strong earthy minerality, vibrant bright fruit and intriguing notes of petrol and honey. On the palate it is racy, taut and focused full of well defined ripe succulent citrus and stone fruit. Rich, viscous texture perfectly balanced by the wine's crispness and almost steely minerality. Very long, juicy, lingering finish.",Dopff & Irion 2004 Schoenenbourg Grand Cru Vendanges Tardives Riesling (Alsace)
f33d1ac7-f38c-4e60-8bad-b931b0829ccf,"Ceretto 2003 Bricco Rocche PrapÃ³  (Barolo)#Slightly backward, particularly given the vintage, the wine has a complex nose with plenty of dark fruit, Turkish delight, smoked meat and earth. A full rich palate, slightly soft, it begins to run out of steam a little in mid palate, but returns with a flourish, and the finish is long and nuanced. Will repay 5+ years of cellaring.",Ceretto 2003 Bricco Rocche PrapÃ³  (Barolo)
4ed38f55-18f6-40b6-88dd-6d73ee3d46bb,"Matrix 2007 Stuhlmuller Vineyard Chardonnay (Alexander Valley)#The vineyard is one of the better Chardonnay sources in Alexander Valley, and in this fine vintage it lends ripe pineapple, pear, Key lime pie and Mandarin orange flavors to the wine. Lots of toasty new oak adds buttered toast and vanilla, but the wood influence is in balance. Classic Burgundian-style California Chardonnay, rich and opulent.",Matrix 2007 Stuhlmuller Vineyard Chardonnay (Alexander Valley)
e3de18c4-b138-4fa0-be8e-58e804c90d49,"Mauritson 2007 Rockpile Cemetary Vineyard Zinfandel (Rockpile)#Defines Rockpile Zinfandel in intensity of fruit and high alcohol which is in keeping with the volume. There are few red wines in the world like this. It's fully dry, with potent flavors of baked blackberries, blackcurrants, cola and peppery spices, and the tannins are huge, but negotiable. Demands the richest grilled meats and cheeses.",Mauritson 2007 Rockpile Cemetary Vineyard Zinfandel (Rockpile)
fb5532ff-37f6-46ff-809d-ba9555409abb,"Henry's Drive Vignerons 2006 Parson's Flat Shiraz-Cabernet Sauvignon (Padthaway)#The blend is roughly two-thirds Shiraz and one-third Cabernet, and the result combines berries with cassis and generosity with structure, all framed by toasty oak. Savory in character, long and dusty on the finish. Drink now-2018.",Henry's Drive Vignerons 2006 Parson's Flat Shiraz-Cabernet Sauvignon (Padthaway)
e74b5501-1c2e-409c-ba65-2e9fa7b3ffaf,"Silverado 2006 Cabernet Sauvignon (Napa Valley)#This sophisticated wine is mostly Cabernet Sauvignon, which accounts for the firm tannins and dense structure as well as most of the blackberries and blackcurrants. Smaller amounts of Merlot and Cabernet Franc add cherries and violets, while oak contributes smoky complexities. Rich and elegant, the wine provides lovely drinking now.",Silverado 2006 Cabernet Sauvignon (Napa Valley)
